title,price,moq,rating,reviews,sold,supplier,isVerified,imageUrl,productUrl,supplierYears,supplierCountry,sellingPoint,isCertified,badges,isAd,hasVideo
"Popular Models Mercedes-Benz Used Car M-Class 2012 ML 350 Dynamic Edition Turbo Leather R18 Dark Interior Left Automatic","GHS 132,698.50-144,762","Min. order: 1 unit","N/A","0","0","Hunan Wanglong New City Used Car Trading Ltd.","true","https://s.alicdn.com/@sc04/kf/H1ccc51598df145b18a4a6ea7ba53fd08r.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Popular-Models-Mercedes-Benz-Used-Car_1601689123140.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Mercedes Ben V-Class Black 2018 Automatic Left Hybrid Electric 4-door 5-seater Sedan 129100 Kilometers Small Boutique Price","GHS 214,730.30","Min. order: 1 piece","N/A","0","0","Qingdao Zhilian Future Import And Export Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H8d2d44e06b494afd977a1262fe729fc18.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Mercedes-Ben-V-Class-Black-2018_1601815746246.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Second Hand Imported Mercedes Benz GLC 260 Cheap 5 Door 5 Seat SUV Gasoline Vehicles 2.0T 197Ps L4 Used Cars for Sale","GHS 362,266.91-386,418.04","Min. order: 1 piece","5.0","6","0","Chongqing Wuzhong Auto Parts Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H2ed1e2f78b3d4b66b45a3bfad97c6182L.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Second-Hand-Imported-Mercedes-Benz-GLC_1601214283916.html?priceId=25e28e7f27694a9295be823cc46f97bf","3 yrs","CN","Reorder rate 33%","false","","false","false"
"Mercedes-Benz A-180 2023 Gasoline Automatic Gearbox 1.3 Turbo Left-Hand Drive Leather Seats R18 Low Mileage 7054 km","GHS 324,978.63","Min. order: 1 unit","N/A","0","0","Ruihe International Trade (xi'an) Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/Se01c7f7cfc8141e6a2d880ca1b876db40.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Mercedes-Benz-A-180-2023-Gasoline_10000045523278.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Used Merce-des Ben-z GLE450 Coupe 2021 2.5T 4MATIC SUV LHD Leather Metal Gas Turbo Original Paint Well Maintained Ready Ship FOB","GHS 675,556","Min. order: 1 set","4.7","6","0","Tianjin Yijie Automobile Sales Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H5254a3dc55594c98941396fbb71962d7x.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Merce-des-Ben-z-GLE450_1601822593577.html?priceId=25e28e7f27694a9295be823cc46f97bf","3 yrs","CN","Reorder rate 42%","false","","false","false"
"High Quality 2019-2022 Mercedes Benz A200 Luxury Used Vehicle Left Automatic Transmission Euro VI Emission for City Commuting","GHS 109,777.85-121,841.35","Min. order: 1 unit","5.0","2","0","Wuhan Qiantu International Trade Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H4b7c516e6bea4879a84c0588161fb302V.jpg_300x300.jpg","https://www.alibaba.com/product-detail/High-Quality-2019-2022-Mercedes-Benz_1601720608418.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","Reorder rate 25%","false","","false","false"
"M Ercedes-Benz C-Class C 2021 260 L Sport 1.5T 150 Power Used Car SUV From Uniland Motors in China Good Condition","GHS 323,301.80-354,666.90","Min. order: 1 piece","4.4","9","0","Qingdao Uniland Import And Export Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H981d3c57b6ac4b0ab446133df8afde52r.jpg_300x300.jpg","https://www.alibaba.com/product-detail/M-Ercedes-Benz-C-Class-C_1601635877965.html?priceId=25e28e7f27694a9295be823cc46f97bf","6 yrs","CN","Reorder rate 18%","false","","false","false"
"Used Car 2019 Mercedes-Ben-z A-Class A200 L 1.3T Sport Sedan Special Edition Split Panoramic Sunroof Available Car","GHS 120,635-144,762","Min. order: 1 unit","N/A","0","0","Wuhan Zhongcheng Shangpin Automobile Technology Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Hcbf7cddfdc84459e8708b7075d9c1499w.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Car-2019-Mercedes-Ben-z_1601618470742.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","Reorder rate 37%","false","","false","false"
"Mercedes Benz GLE 53 AMG 2020 4MATIC+ Large Space Voiture SUV 3.0T 435hp L6 48V Mild Hybrid Autos Usados Used Mercedes-benz Cars","GHS 827,531.98-851,658.98","Min. order: 1 unit","N/A","0","0","Ningbo Saipu Automobile Service Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Hdbd0444e8205492088ce975d0150be64Z.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Mercedes-Benz-GLE-53-AMG-2020_1601900157727.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Used Mercedes Benz C260L 2021 Sport 1.5T 48V MHEV Auto Sedan Low Mileage Second Hand Luxury Car for Export","GHS 168,889-180,952.50","Min. order: 1 set","N/A","0","0","Wuhan Huiqiang Automobile Sales And Service Co., Ltd","true","https://s.alicdn.com/@sc04/kf/H8949ae16947247e6984390ed1eb6ddb8e.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Mercedes-Benz-C260L-2021-Sport_1601912347300.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Mercedes-Benz C260L 2019 1.5T Sport Used Car LHD Automatic Gasoline Sedan for Export","GHS 243,079.53","Min. order: 1 unit","N/A","0","0","Whale Crossing (chongqing) Cross-Border E-Commerce Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H49e8c77198e2465f9a14e8b843c9280e8.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Mercedes-Benz-C260L-2019-1-5T_1601853452603.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Used Mercedes Benz M Class 2010 ML 350 4MATIC 3.5L V6 272HP 7G TRONIC AWD Luxury SUV Euro IV","GHS 60,317.50","Min. order: 1 unit","N/A","0","0","Hunan Jiacheng Auto World Automobile Trading Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Hd3bb45f0db9c4145b56f4e7b83522119l.png_300x300.png","https://www.alibaba.com/product-detail/Used-Mercedes-Benz-M-Class-2010_1601697672348.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Used Car Wholesale Mercede-s Ben-z CLA200 2016 1.6T Four Luxury Sedans Cheap Mercedes-Benz Left-hand drive car","GHS 144,641.37-150,793.75","Min. order: 1 unit","4.6","1","0","Wuhan Xinkaitong Automobile Trade Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Hf67c251972084b3fb0f346ce2c79f106W.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Car-Wholesale-Mercede-s-Ben_1601640054740.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Mercedes-Benz S-Class Diesel Turbo Sedan Left Steering Leather Seats Dark Interior Automatic Panoramic Sunroof Inspected Korean","GHS 236,685.87","Min. order: 1 unit","N/A","0","0","zarcar","false","https://s.alicdn.com/@sc04/kf/S68040c5674664c0ab969c4c9e908f9ech.png_300x300.png","https://www.alibaba.com/product-detail/Mercedes-Benz-S-Class-Diesel-Turbo_10000039312776.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","KR","","false","","false","false"
"Mercedes-Benz-E-Class 2022 Hot Sale Fashionable a Luxurious Mid-size Sedan","GHS 554,921-559,746.40","Min. order: 1 unit","N/A","0","0","Chongqing Huanyu Automobile Sales Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Ha2131dcd43c84afaaa8a69ba626a53e1e.png_300x300.png","https://www.alibaba.com/product-detail/Mercedes-Benz-E-Class-2022-Hot_1601602072109.html?priceId=25e28e7f27694a9295be823cc46f97bf","5 yrs","CN","","false","","false","false"
"Used Merce-des-Be-nz C200L LHD Sedan 2021 2022 2023 Sport Edition 1.5T 2.0T Petrol Second Hand Be-nz C-Class Export China Stock","GHS 141,142.95-144,762","Min. order: 1 piece","N/A","0","0","Millecars Auto Tech Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H8483de784e3346c381a8da549c6c007dY.png_300x300.png","https://www.alibaba.com/product-detail/Used-Merce-des-Be-nz-C200L_1601787028281.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"2021 Imported China Used Mercedes-Benz C260 Middle-size Car 2-door 5-seater 1.5T Left Steering Leather Seats LED Headlights","GHS 175,765.20-202,594.42","Min. order: 1 set","4.6","1","0","Wuhan Pengyuan Automotive Technology Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H2ee36371bff5431e9f0da7d71481bbd3O.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2021-Imported-China-Used-Mercedes-Benz_1601562298586.html?priceId=25e28e7f27694a9295be823cc46f97bf","2 yrs","CN","","false","","false","false"
"2019 2020 Used Mercedes-Benz C 260L Export From China Used Car Petrol Sedan Left-Hand Car_used_car Automatic Leather Seat","GHS 157,585.51-194,656.64","Min. order: 1 piece","4.6","12","0","Chengming (tianjin) Import & Export Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H3c11be58fd8748d5a4a66ad33bd8efe9W.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2019-2020-Used-Mercedes-Benz-C_1601698951160.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","Reorder rate 66%","false","","false","false"
"2020 Benz E300L Sedan 258hp 5-Seater Automatic Petrol LED AMT Turbo L4 Dark Interior Euro VI 9-Speed 2.0T R19 Left","GHS 311,238.30-321,685.30","Min. order: 1 piece","5.0","1","0","Xinduoduo International Import and Export Trading (Chongqing) Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H5c250c3db8df4cc7ab64c5371e382029D.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2020-Benz-E300L-Sedan-258hp-5_1601796223576.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"High-quality Used Car: 2017 Mercedes-Benz C200L, in Good Condition, Currently in Stock","GHS 134,869.93-141,746.13","Min. order: 1 unit","5.0","1","0","Hubei Huazhong Top Point Automotive Technology Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H331d14d9c85546839a531d8afd0b108cp.jpg_300x300.jpg","https://www.alibaba.com/product-detail/High-quality-Used-Car-2017-Mercedes_1601640299176.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","Reorder rate 44%","false","","false","false"
"Mercede-s Benzs CLA 2.0T Gasoline 48V Mild Hybrid Sedan GAS 5 Seats High Performance Luxury Automatic Used Car","GHS 654,867.10","Min. order: 1 set","4.8","14","0","Henan Hesu Group Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H0065ea5990a64a7ca761394ff1a17063M.png_300x300.png","https://www.alibaba.com/product-detail/Mercede-s-Benzs-CLA-2-0T_1601635422358.html?priceId=25e28e7f27694a9295be823cc46f97bf","5 yrs","CN","3-day dispatch","true","","false","false"
"Extremely Low Mileage 2024 Used Mercedes-benz Cars A-Class Luxury High End Gas Vehicles 1.3T Second Hand Sedan Car","GHS 252,127.15-271,790.66","Min. order: 1 set","N/A","0","0","Wuhan Huichi Zhilian Automobile Technology Co., Ltd","true","https://s.alicdn.com/@sc04/kf/H227f5779a30f4f4c9bd40527d65d8948k.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Extremely-Low-Mileage-2024-Used-Mercedes_1601674578367.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","Reorder rate 66%","false","","false","false"
"Used Mercedes-Benz C260L Germany Brand Made in China 1.5T Hybrid Affordable Luxury Cars Trade Assurance Verified Suppliers","GHS 211,111.25-223,174.75","Min. order: 1 set","N/A","0","0","Foshan Xinghefa Automobile Trading Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/A449ebb60b3ae48828d2280e542f739441.png_300x300.png","https://www.alibaba.com/product-detail/Used-Mercedes-Benz-C260L-Germany-Brand_11000036172247.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Used Mercedes-Benz GLE 450 SUV 2024 Left Hand Drive Dark Interior Turbo Engine Leather Seats R19 Tires Automatic 4L Rear China","GHS 253,333.50-261,367.80","Min. order: 1 unit","4.7","8","0","Sichuan Carkiss Automobile Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H9d832a9a6d22443fb914c26de24853c0r.png_300x300.png","https://www.alibaba.com/product-detail/Used-Mercedes-Benz-GLE-450-SUV_1601203754747.html?priceId=25e28e7f27694a9295be823cc46f97bf","3 yrs","CN","","false","","false","false"
"Hot Selling New Energy Vehicle Mercedes-Benzs EQE Popular Electric Car Affordable Used Car","GHS 358,889.13-361,301.83","Min. order: 1 piece","N/A","0","0","Wuhan Dezhao Dacheng Automotive Technology Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Hf241fe382713435298aa6e140434dc0as.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Hot-Selling-New-Energy-Vehicle-Mercedes_1601870650130.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Used Gasoline Cars Mercedes 2022 A180 Sport Sedan Turbo Automatic Left Steering Good Condition Gasoline Car","GHS 120,622.94-168,876.94","Min. order: 1 unit","N/A","0","0","Hunan Hengwang Global Automotive Technology Co., Ltd","true","https://s.alicdn.com/@sc04/kf/H4fcfbf37725048cd863198c65e50aa29q.png_300x300.png","https://www.alibaba.com/product-detail/Used-Gasoline-Cars-Mercedes-2022-A180_1601902998013.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"2023 Mercedes Benz E300L 2.0T 258HP 9AT Automatic RWD Panoramic Sunroof Power Seats Luxury Gasoline Sedan Used Cars for Sale","GHS 524,967.33","Min. order: 1 unit","N/A","0","0","Wuhan Cameron Automotive Technology Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H5af19357076e4a0cbcb3baf640cfc1c6H.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2023-Mercedes-Benz-E300L-2-0T_1601902174265.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Used Merce-des Ben Z GLE 320 4Matic 2017 Model 110,000km Driven Used Vehicle Car Good Condition","GHS 386,019.94","Min. order: 1 unit","N/A","0","0","Wuhan Kangdetong Automobile Technology Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H75937432b0094b008412faf0a5e03e7cq.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Merce-des-Ben-Z-GLE_1601634376441.html?priceId=25e28e7f27694a9295be823cc46f97bf","2 yrs","CN","","false","","false","false"
"Used Merce-des-Benz Luxury SUV GLA GLB GLC GLE ML Automatic LHD Euro V VI Second Hand Family Car for Middle East Africa Export","GHS 60,293.38-96,495.94","Min. order: 1 unit","N/A","0","0","X.Coolray (Hubei) Auto Tech Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H6887e2a56a5340379a1c8b1c6f3fbdbdT.png_300x300.png","https://www.alibaba.com/product-detail/Used-Merce-des-Benz-Luxury-SUV_1601869631215.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"2023 Mercedess-Benz A200L Sedan Imported From China Used Car Available for Left Hand Drive Market","GHS 237,289.05","Min. order: 10 units","N/A","0","0","Junxin Maoye (shaanxi) Import And Export Trading Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Sb1362ee3607143c68ba0f09273a48bffx.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2023-Mercedess-Benz-A200L-Sedan-Imported_10000041387064.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"wholesale used mercedes cars","GHS 84,444.50-98,920.70","Min. order: 1 unit","N/A","0","0","BKK Auto Export","false","https://s.alicdn.com/@sc04/kf/A90db91a28003464fa29d5634060ce0a4x.jpg_300x300.jpg","https://www.alibaba.com/product-detail/wholesale-used-mercedes-cars_10000031090167.html?priceId=25e28e7f27694a9295be823cc46f97bf","2 yrs","TH","","false","","false","false"
"Used Wholesale Auto Automobile Merce-des Benz G Class W463 2007-2017 G350 G500 Mercedes Benz Car","GHS 1,556,191.50-1,734,731.30","Min. order: 1 set","4.3","6","0","Chongqing Huike Spacetime Automotive Technology Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/Hed694e112bd84efdb5ddc3ee32f8cc55f.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Wholesale-Auto-Automobile-Merce-des_1601011266879.html?priceId=25e28e7f27694a9295be823cc46f97bf","4 yrs","CN","","false","","false","false"
"Best Selling Low Price Mercedes-Benz A200L Dynamic 2024 Left Steering Used Cars","GHS 250,920.80","Min. order: 1 piece","N/A","0","0","Hefei Long Yue Automobile Sales Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/Had124ff78b774e84a1627e8a07d58cc59.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Best-Selling-Low-Price-Mercedes-Benz_1601639084367.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Used Mercedes-Benz Cars C300 Gasoline Vehicles Benze Second Hand 2.0T 5-Seater Sedan","GHS 147,174.70-183,365.20","Min. order: 1 unit","4.8","4","0","Henan Heyijie Commserce And Trading Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H4d37217431674a4fbea4b06b65b57047K.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Mercedes-Benz-Cars-C300-Gasoline_1601653131898.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"Second Hand 2016 Mercedes-Benz C200 Passenger Vehicle High Quality Export","GHS 42,222.25-43,428.60","Min. order: 1 piece","5.0","1","0","Shaanxi Daoheng Tourism Automobile Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/Hdf2269dee225456b90b6bcab1a8f95f2M.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Second-Hand-2016-Mercedes-Benz-C200_1601815720883.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","Reorder rate 50%","false","","false","false"
"Used Car Mercede-Benz EQS 2023 450+ Luxury Edition High Speed Pure Electric Sedan Export Ready Low Mileage Good Condition","GHS 395,682.80-516,317.80","Min. order: 1 unit","5.0","1","0","Henan Dongdong Automobile Service Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H0859773eb98c438192d99fb7415311a5B.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Car-Mercede-Benz-EQS-2023_1601636595719.html?priceId=25e28e7f27694a9295be823cc46f97bf","1 yr","CN","","false","","false","false"
"MercedesBenz Commercial Vehicle High-end Personalized Customized New and Used Car Big Discount","GHS 1,326,985","Min. order: 1 unit","4.8","25","0","Tianjin Zhonghuide International Trade Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H674da040a1934c71b78514c9f85dba89L.jpg_300x300.jpg","https://www.alibaba.com/product-detail/MercedesBenz-Commercial-Vehicle-High-end-Personalized_1601204377940.html?priceId=25e28e7f27694a9295be823cc46f97bf","3 yrs","CN","","false","","false","false"
"M Ercedes-Benz 2022 GLA 180 SUV 1.3T 136 Power Used Car From China Good Condition 43000km Gasoline Automotive on Sale","GHS 180,952.50-205,079.50","Min. order: 1 unit","4.8","19","0","Shandong Super Garage International Trade Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H8ce6f78b270a4bfc9990f3df7f0bb3f3L.jpg_300x300.jpg","https://www.alibaba.com/product-detail/M-Ercedes-Benz-2022-GLA-180_1601705876460.html?priceId=25e28e7f27694a9295be823cc46f97bf","3 yrs","CN","Reorder rate 28%","false","","false","false"
